Geneid	gene_id	gene_name	gene_biotype
gene:FGSG_00295	gene:FGSG_00295	gene:FGSG_00295	NA
gene:FGSG_00296	gene:FGSG_00296	gene:FGSG_00296	NA
gene:FGSG_00297	gene:FGSG_00297	gene:FGSG_00297	NA
gene:FGSG_00298	gene:FGSG_00298	gene:FGSG_00298	NA
gene:FGSG_00299	gene:FGSG_00299	gene:FGSG_00299	NA
gene:FGSG_00300	gene:FGSG_00300	gene:FGSG_00300	NA
gene:FGSG_00301	gene:FGSG_00301	gene:FGSG_00301	NA
gene:FGSG_00302	gene:FGSG_00302	gene:FGSG_00302	NA
gene:FGSG_00303	gene:FGSG_00303	gene:FGSG_00303	NA
gene:FGSG_00304	gene:FGSG_00304	gene:FGSG_00304	NA
gene:FGSG_00305	gene:FGSG_00305	gene:FGSG_00305	NA
gene:FGSG_00306	gene:FGSG_00306	gene:FGSG_00306	NA
gene:FGSG_00307	gene:FGSG_00307	gene:FGSG_00307	NA
gene:FGSG_00308	gene:FGSG_00308	gene:FGSG_00308	NA
gene:FGSG_00309	gene:FGSG_00309	gene:FGSG_00309	NA
gene:FGSG_00310	gene:FGSG_00310	gene:FGSG_00310	NA
gene:FGSG_00311	gene:FGSG_00311	gene:FGSG_00311	NA
gene:FGSG_00312	gene:FGSG_00312	gene:FGSG_00312	NA
gene:FGSG_00313	gene:FGSG_00313	gene:FGSG_00313	NA
gene:FGSG_11744	gene:FGSG_11744	gene:FGSG_11744	NA
gene:FGSG_00314	gene:FGSG_00314	gene:FGSG_00314	NA
gene:FGSG_00315	gene:FGSG_00315	gene:FGSG_00315	NA
gene:FGSG_00316	gene:FGSG_00316	gene:FGSG_00316	NA
gene:FGSG_00317	gene:FGSG_00317	gene:FGSG_00317	NA
gene:FGSG_00318	gene:FGSG_00318	gene:FGSG_00318	NA
gene:FGSG_00319	gene:FGSG_00319	gene:FGSG_00319	NA
gene:FGSG_00320	gene:FGSG_00320	gene:FGSG_00320	NA
gene:FGSG_00321	gene:FGSG_00321	gene:FGSG_00321	NA
gene:FGSG_00322	gene:FGSG_00322	gene:FGSG_00322	NA
gene:FGSG_00323	gene:FGSG_00323	gene:FGSG_00323	NA
gene:FGSG_00324	gene:FGSG_00324	gene:FGSG_00324	NA
gene:FGSG_00325	gene:FGSG_00325	gene:FGSG_00325	NA
gene:FGSG_00326	gene:FGSG_00326	gene:FGSG_00326	NA
gene:FGSG_00327	gene:FGSG_00327	gene:FGSG_00327	NA
gene:FGSG_00328	gene:FGSG_00328	gene:FGSG_00328	NA
gene:FGSG_00329	gene:FGSG_00329	gene:FGSG_00329	NA
gene:FGSG_00330	gene:FGSG_00330	gene:FGSG_00330	NA
gene:FGSG_11745	gene:FGSG_11745	gene:FGSG_11745	NA
gene:FGSG_00331	gene:FGSG_00331	gene:FGSG_00331	NA
gene:FGSG_00332	gene:FGSG_00332	gene:FGSG_00332	NA
gene:FGSG_00333	gene:FGSG_00333	gene:FGSG_00333	NA
gene:FGSG_00334	gene:FGSG_00334	gene:FGSG_00334	NA
gene:FGSG_00335	gene:FGSG_00335	gene:FGSG_00335	NA
gene:FGSG_00336	gene:FGSG_00336	gene:FGSG_00336	NA
gene:FGSG_00337	gene:FGSG_00337	gene:FGSG_00337	NA
gene:FGSG_00338	gene:FGSG_00338	gene:FGSG_00338	NA
gene:FGSG_11746	gene:FGSG_11746	gene:FGSG_11746	NA
gene:FGSG_11747	gene:FGSG_11747	gene:FGSG_11747	NA
gene:FGSG_00339	gene:FGSG_00339	gene:FGSG_00339	NA
gene:FGSG_00340	gene:FGSG_00340	gene:FGSG_00340	NA
gene:FGSG_11748	gene:FGSG_11748	gene:FGSG_11748	NA
gene:FGSG_11749	gene:FGSG_11749	gene:FGSG_11749	NA
gene:FGSG_11750	gene:FGSG_11750	gene:FGSG_11750	NA
gene:FGSG_11751	gene:FGSG_11751	gene:FGSG_11751	NA
gene:FGSG_11752	gene:FGSG_11752	gene:FGSG_11752	NA
gene:FGSG_00342	gene:FGSG_00342	gene:FGSG_00342	NA
gene:FGSG_00343	gene:FGSG_00343	gene:FGSG_00343	NA
gene:FGSG_00344	gene:FGSG_00344	gene:FGSG_00344	NA
gene:FGSG_00345	gene:FGSG_00345	gene:FGSG_00345	NA
gene:FGSG_11753	gene:FGSG_11753	gene:FGSG_11753	NA
gene:FGSG_00346	gene:FGSG_00346	gene:FGSG_00346	NA
gene:FGSG_00347	gene:FGSG_00347	gene:FGSG_00347	NA
gene:FGSG_00348	gene:FGSG_00348	gene:FGSG_00348	NA
gene:FGSG_00349	gene:FGSG_00349	gene:FGSG_00349	NA
gene:FGSG_00350	gene:FGSG_00350	gene:FGSG_00350	NA
gene:FGSG_00351	gene:FGSG_00351	gene:FGSG_00351	NA
gene:FGSG_00352	gene:FGSG_00352	gene:FGSG_00352	NA
gene:FGSG_00353	gene:FGSG_00353	gene:FGSG_00353	NA
gene:FGSG_00354	gene:FGSG_00354	gene:FGSG_00354	NA
gene:FGSG_00355	gene:FGSG_00355	gene:FGSG_00355	NA
gene:FGSG_11754	gene:FGSG_11754	gene:FGSG_11754	NA
gene:FGSG_11755	gene:FGSG_11755	gene:FGSG_11755	NA
gene:FGSG_00357	gene:FGSG_00357	gene:FGSG_00357	NA
gene:FGSG_00358	gene:FGSG_00358	gene:FGSG_00358	NA
gene:FGSG_00359	gene:FGSG_00359	gene:FGSG_00359	NA
gene:FGSG_00360	gene:FGSG_00360	gene:FGSG_00360	NA
gene:FGSG_00361	gene:FGSG_00361	gene:FGSG_00361	NA
gene:FGSG_11756	gene:FGSG_11756	gene:FGSG_11756	NA
gene:FGSG_00362	gene:FGSG_00362	gene:FGSG_00362	NA
gene:FGSG_00363	gene:FGSG_00363	gene:FGSG_00363	NA
gene:FGSG_00364	gene:FGSG_00364	gene:FGSG_00364	NA
gene:FGSG_00365	gene:FGSG_00365	gene:FGSG_00365	NA
gene:FGSG_11757	gene:FGSG_11757	gene:FGSG_11757	NA
gene:FGSG_00366	gene:FGSG_00366	gene:FGSG_00366	NA
gene:FGSG_00367	gene:FGSG_00367	gene:FGSG_00367	NA
gene:FGSG_00368	gene:FGSG_00368	gene:FGSG_00368	NA
gene:FGSG_11758	gene:FGSG_11758	gene:FGSG_11758	NA
gene:FGSG_11759	gene:FGSG_11759	gene:FGSG_11759	NA
gene:FGSG_00369	gene:FGSG_00369	gene:FGSG_00369	NA
gene:FGSG_00370	gene:FGSG_00370	gene:FGSG_00370	NA
gene:FGSG_00371	gene:FGSG_00371	gene:FGSG_00371	NA
gene:FGSG_20505	gene:FGSG_20505	gene:FGSG_20505	NA
gene:FGSG_00372	gene:FGSG_00372	gene:FGSG_00372	NA
gene:FGSG_00373	gene:FGSG_00373	gene:FGSG_00373	NA
gene:FGSG_00374	gene:FGSG_00374	gene:FGSG_00374	NA
gene:FGSG_00375	gene:FGSG_00375	gene:FGSG_00375	NA
gene:FGSG_00376	gene:FGSG_00376	gene:FGSG_00376	NA
gene:FGSG_00377	gene:FGSG_00377	gene:FGSG_00377	NA
gene:FGSG_00378	gene:FGSG_00378	gene:FGSG_00378	NA
gene:FGSG_00379	gene:FGSG_00379	gene:FGSG_00379	NA
gene:FGSG_00380	gene:FGSG_00380	gene:FGSG_00380	NA
gene:FGSG_00381	gene:FGSG_00381	gene:FGSG_00381	NA
gene:FGSG_00382	gene:FGSG_00382	gene:FGSG_00382	NA
gene:FGSG_00383	gene:FGSG_00383	gene:FGSG_00383	NA
gene:FGSG_00384	gene:FGSG_00384	gene:FGSG_00384	NA
gene:FGSG_00385	gene:FGSG_00385	gene:FGSG_00385	NA
gene:FGSG_00386	gene:FGSG_00386	gene:FGSG_00386	NA
gene:FGSG_00387	gene:FGSG_00387	gene:FGSG_00387	NA
gene:FGSG_00388	gene:FGSG_00388	gene:FGSG_00388	NA
gene:FGSG_00389	gene:FGSG_00389	gene:FGSG_00389	NA
gene:FGSG_00390	gene:FGSG_00390	gene:FGSG_00390	NA
gene:FGSG_00391	gene:FGSG_00391	gene:FGSG_00391	NA
gene:FGSG_00392	gene:FGSG_00392	gene:FGSG_00392	NA
gene:FGSG_00393	gene:FGSG_00393	gene:FGSG_00393	NA
gene:FGSG_00394	gene:FGSG_00394	gene:FGSG_00394	NA
gene:FGSG_00395	gene:FGSG_00395	gene:FGSG_00395	NA
gene:FGSG_00396	gene:FGSG_00396	gene:FGSG_00396	NA
gene:FGSG_00397	gene:FGSG_00397	gene:FGSG_00397	NA
gene:FGSG_00398	gene:FGSG_00398	gene:FGSG_00398	NA
gene:FGSG_00399	gene:FGSG_00399	gene:FGSG_00399	NA
gene:FGSG_11760	gene:FGSG_11760	gene:FGSG_11760	NA
gene:FGSG_00401	gene:FGSG_00401	gene:FGSG_00401	NA
gene:FGSG_00402	gene:FGSG_00402	gene:FGSG_00402	NA
gene:FGSG_00403	gene:FGSG_00403	gene:FGSG_00403	NA
gene:FGSG_00404	gene:FGSG_00404	gene:FGSG_00404	NA
gene:FGSG_11761	gene:FGSG_11761	gene:FGSG_11761	NA
gene:FGSG_00405	gene:FGSG_00405	gene:FGSG_00405	NA
gene:FGSG_00406	gene:FGSG_00406	gene:FGSG_00406	NA
gene:FGSG_00407	gene:FGSG_00407	gene:FGSG_00407	NA
gene:FGSG_11762	gene:FGSG_11762	gene:FGSG_11762	NA
gene:FGSG_11763	gene:FGSG_11763	gene:FGSG_11763	NA
gene:FGSG_11764	gene:FGSG_11764	gene:FGSG_11764	NA
gene:FGSG_00408	gene:FGSG_00408	gene:FGSG_00408	NA
gene:FGSG_00409	gene:FGSG_00409	gene:FGSG_00409	NA
gene:FGSG_00410	gene:FGSG_00410	gene:FGSG_00410	NA
gene:FGSG_00411	gene:FGSG_00411	gene:FGSG_00411	NA
gene:FGSG_00412	gene:FGSG_00412	gene:FGSG_00412	NA
gene:FGSG_00413	gene:FGSG_00413	gene:FGSG_00413	NA
gene:FGSG_00414	gene:FGSG_00414	gene:FGSG_00414	NA
gene:FGSG_00415	gene:FGSG_00415	gene:FGSG_00415	NA
gene:FGSG_00416	gene:FGSG_00416	gene:FGSG_00416	NA
gene:FGSG_00417	gene:FGSG_00417	gene:FGSG_00417	NA
gene:FGSG_00418	gene:FGSG_00418	gene:FGSG_00418	NA
gene:FGSG_00419	gene:FGSG_00419	gene:FGSG_00419	NA
gene:FGSG_00420	gene:FGSG_00420	gene:FGSG_00420	NA
gene:FGSG_00421	gene:FGSG_00421	gene:FGSG_00421	NA
gene:FGSG_00422	gene:FGSG_00422	gene:FGSG_00422	NA
gene:FGSG_00423	gene:FGSG_00423	gene:FGSG_00423	NA
gene:FGSG_11765	gene:FGSG_11765	gene:FGSG_11765	NA
gene:FGSG_00424	gene:FGSG_00424	gene:FGSG_00424	NA
gene:FGSG_00425	gene:FGSG_00425	gene:FGSG_00425	NA
gene:FGSG_00426	gene:FGSG_00426	gene:FGSG_00426	NA
gene:FGSG_00427	gene:FGSG_00427	gene:FGSG_00427	NA
gene:FGSG_00428	gene:FGSG_00428	gene:FGSG_00428	NA
gene:FGSG_00429	gene:FGSG_00429	gene:FGSG_00429	NA
gene:FGSG_00430	gene:FGSG_00430	gene:FGSG_00430	NA
gene:FGSG_00431	gene:FGSG_00431	gene:FGSG_00431	NA
gene:FGSG_00432	gene:FGSG_00432	gene:FGSG_00432	NA
gene:FGSG_00433	gene:FGSG_00433	gene:FGSG_00433	NA
gene:FGSG_00434	gene:FGSG_00434	gene:FGSG_00434	NA
gene:FGSG_11766	gene:FGSG_11766	gene:FGSG_11766	NA
gene:FGSG_00435	gene:FGSG_00435	gene:FGSG_00435	NA
gene:FGSG_00436	gene:FGSG_00436	gene:FGSG_00436	NA
gene:FGSG_00437	gene:FGSG_00437	gene:FGSG_00437	NA
gene:FGSG_11767	gene:FGSG_11767	gene:FGSG_11767	NA
gene:FGSG_00438	gene:FGSG_00438	gene:FGSG_00438	NA
gene:FGSG_00439	gene:FGSG_00439	gene:FGSG_00439	NA
gene:FGSG_00440	gene:FGSG_00440	gene:FGSG_00440	NA
gene:FGSG_00441	gene:FGSG_00441	gene:FGSG_00441	NA
gene:FGSG_00442	gene:FGSG_00442	gene:FGSG_00442	NA
gene:FGSG_00443	gene:FGSG_00443	gene:FGSG_00443	NA
gene:FGSG_00444	gene:FGSG_00444	gene:FGSG_00444	NA
gene:FGSG_00445	gene:FGSG_00445	gene:FGSG_00445	NA
gene:FGSG_00446	gene:FGSG_00446	gene:FGSG_00446	NA
gene:FGSG_00447	gene:FGSG_00447	gene:FGSG_00447	NA
gene:FGSG_00448	gene:FGSG_00448	gene:FGSG_00448	NA
gene:FGSG_00449	gene:FGSG_00449	gene:FGSG_00449	NA
gene:FGSG_00450	gene:FGSG_00450	gene:FGSG_00450	NA
gene:FGSG_00451	gene:FGSG_00451	gene:FGSG_00451	NA
gene:FGSG_00452	gene:FGSG_00452	gene:FGSG_00452	NA
gene:FGSG_00453	gene:FGSG_00453	gene:FGSG_00453	NA
gene:FGSG_00454	gene:FGSG_00454	gene:FGSG_00454	NA
gene:FGSG_00455	gene:FGSG_00455	gene:FGSG_00455	NA
gene:FGSG_00456	gene:FGSG_00456	gene:FGSG_00456	NA
gene:FGSG_00457	gene:FGSG_00457	gene:FGSG_00457	NA
gene:FGSG_00458	gene:FGSG_00458	gene:FGSG_00458	NA
gene:FGSG_00459	gene:FGSG_00459	gene:FGSG_00459	NA
gene:FGSG_00460	gene:FGSG_00460	gene:FGSG_00460	NA
gene:FGSG_00461	gene:FGSG_00461	gene:FGSG_00461	NA
gene:FGSG_00462	gene:FGSG_00462	gene:FGSG_00462	NA
gene:FGSG_00463	gene:FGSG_00463	gene:FGSG_00463	NA
gene:FGSG_11768	gene:FGSG_11768	gene:FGSG_11768	NA
gene:FGSG_00464	gene:FGSG_00464	gene:FGSG_00464	NA
gene:FGSG_00465	gene:FGSG_00465	gene:FGSG_00465	NA
gene:FGSG_00466	gene:FGSG_00466	gene:FGSG_00466	NA
gene:FGSG_00467	gene:FGSG_00467	gene:FGSG_00467	NA
gene:FGSG_00468	gene:FGSG_00468	gene:FGSG_00468	NA
gene:FGSG_00469	gene:FGSG_00469	gene:FGSG_00469	NA
gene:FGSG_11769	gene:FGSG_11769	gene:FGSG_11769	NA
gene:FGSG_00470	gene:FGSG_00470	gene:FGSG_00470	NA
gene:FGSG_00471	gene:FGSG_00471	gene:FGSG_00471	NA
gene:FGSG_00472	gene:FGSG_00472	gene:FGSG_00472	NA
gene:FGSG_11770	gene:FGSG_11770	gene:FGSG_11770	NA
gene:FGSG_00473	gene:FGSG_00473	gene:FGSG_00473	NA
gene:FGSG_11771	gene:FGSG_11771	gene:FGSG_11771	NA
gene:FGSG_00474	gene:FGSG_00474	gene:FGSG_00474	NA
gene:FGSG_00475	gene:FGSG_00475	gene:FGSG_00475	NA
gene:FGSG_00476	gene:FGSG_00476	gene:FGSG_00476	NA
gene:FGSG_00477	gene:FGSG_00477	gene:FGSG_00477	NA
gene:FGSG_00478	gene:FGSG_00478	gene:FGSG_00478	NA
gene:FGSG_00479	gene:FGSG_00479	gene:FGSG_00479	NA
gene:FGSG_20506	gene:FGSG_20506	gene:FGSG_20506	NA
gene:FGSG_00480	gene:FGSG_00480	gene:FGSG_00480	NA
gene:FGSG_00481	gene:FGSG_00481	gene:FGSG_00481	NA
gene:FGSG_00482	gene:FGSG_00482	gene:FGSG_00482	NA
gene:FGSG_00483	gene:FGSG_00483	gene:FGSG_00483	NA
gene:FGSG_20507	gene:FGSG_20507	gene:FGSG_20507	NA
gene:FGSG_00484	gene:FGSG_00484	gene:FGSG_00484	NA
gene:FGSG_00485	gene:FGSG_00485	gene:FGSG_00485	NA
gene:FGSG_00486	gene:FGSG_00486	gene:FGSG_00486	NA
gene:FGSG_00487	gene:FGSG_00487	gene:FGSG_00487	NA
gene:FGSG_00488	gene:FGSG_00488	gene:FGSG_00488	NA
gene:FGSG_00489	gene:FGSG_00489	gene:FGSG_00489	NA
gene:FGSG_00490	gene:FGSG_00490	gene:FGSG_00490	NA
gene:FGSG_00491	gene:FGSG_00491	gene:FGSG_00491	NA
gene:FGSG_00492	gene:FGSG_00492	gene:FGSG_00492	NA
gene:FGSG_11772	gene:FGSG_11772	gene:FGSG_11772	NA
gene:FGSG_00493	gene:FGSG_00493	gene:FGSG_00493	NA
gene:FGSG_00494	gene:FGSG_00494	gene:FGSG_00494	NA
gene:FGSG_00495	gene:FGSG_00495	gene:FGSG_00495	NA
gene:FGSG_00496	gene:FGSG_00496	gene:FGSG_00496	NA
gene:FGSG_11773	gene:FGSG_11773	gene:FGSG_11773	NA
gene:FGSG_00497	gene:FGSG_00497	gene:FGSG_00497	NA
gene:FGSG_00499	gene:FGSG_00499	gene:FGSG_00499	NA
gene:FGSG_00500	gene:FGSG_00500	gene:FGSG_00500	NA
gene:FGSG_00501	gene:FGSG_00501	gene:FGSG_00501	NA
gene:FGSG_00502	gene:FGSG_00502	gene:FGSG_00502	NA
gene:FGSG_00503	gene:FGSG_00503	gene:FGSG_00503	NA
gene:FGSG_00504	gene:FGSG_00504	gene:FGSG_00504	NA
gene:FGSG_00505	gene:FGSG_00505	gene:FGSG_00505	NA
gene:FGSG_00506	gene:FGSG_00506	gene:FGSG_00506	NA
gene:FGSG_00507	gene:FGSG_00507	gene:FGSG_00507	NA
gene:FGSG_00508	gene:FGSG_00508	gene:FGSG_00508	NA
gene:FGSG_00509	gene:FGSG_00509	gene:FGSG_00509	NA
gene:FGSG_00510	gene:FGSG_00510	gene:FGSG_00510	NA
gene:FGSG_00511	gene:FGSG_00511	gene:FGSG_00511	NA
gene:FGSG_00512	gene:FGSG_00512	gene:FGSG_00512	NA
gene:FGSG_00514	gene:FGSG_00514	gene:FGSG_00514	NA
gene:FGSG_00513	gene:FGSG_00513	gene:FGSG_00513	NA
gene:FGSG_00515	gene:FGSG_00515	gene:FGSG_00515	NA
gene:FGSG_11774	gene:FGSG_11774	gene:FGSG_11774	NA
gene:FGSG_11775	gene:FGSG_11775	gene:FGSG_11775	NA
gene:FGSG_00516	gene:FGSG_00516	gene:FGSG_00516	NA
gene:FGSG_00517	gene:FGSG_00517	gene:FGSG_00517	NA
gene:FGSG_00518	gene:FGSG_00518	gene:FGSG_00518	NA
gene:FGSG_00519	gene:FGSG_00519	gene:FGSG_00519	NA
gene:FGSG_00520	gene:FGSG_00520	gene:FGSG_00520	NA
gene:FGSG_00521	gene:FGSG_00521	gene:FGSG_00521	NA
gene:FGSG_00522	gene:FGSG_00522	gene:FGSG_00522	NA
gene:FGSG_00523	gene:FGSG_00523	gene:FGSG_00523	NA
gene:FGSG_00524	gene:FGSG_00524	gene:FGSG_00524	NA
gene:FGSG_00525	gene:FGSG_00525	gene:FGSG_00525	NA
gene:FGSG_00526	gene:FGSG_00526	gene:FGSG_00526	NA
gene:FGSG_00527	gene:FGSG_00527	gene:FGSG_00527	NA
gene:FGSG_11776	gene:FGSG_11776	gene:FGSG_11776	NA
gene:FGSG_11777	gene:FGSG_11777	gene:FGSG_11777	NA
gene:FGSG_00528	gene:FGSG_00528	gene:FGSG_00528	NA
gene:FGSG_00529	gene:FGSG_00529	gene:FGSG_00529	NA
gene:FGSG_00530	gene:FGSG_00530	gene:FGSG_00530	NA
gene:FGSG_00531	gene:FGSG_00531	gene:FGSG_00531	NA
gene:FGSG_11778	gene:FGSG_11778	gene:FGSG_11778	NA
gene:FGSG_00532	gene:FGSG_00532	gene:FGSG_00532	NA
gene:FGSG_00533	gene:FGSG_00533	gene:FGSG_00533	NA
gene:FGSG_00534	gene:FGSG_00534	gene:FGSG_00534	NA
gene:FGSG_00535	gene:FGSG_00535	gene:FGSG_00535	NA
gene:FGSG_00536	gene:FGSG_00536	gene:FGSG_00536	NA
gene:FGSG_00537	gene:FGSG_00537	gene:FGSG_00537	NA
gene:FGSG_00538	gene:FGSG_00538	gene:FGSG_00538	NA
gene:FGSG_00539	gene:FGSG_00539	gene:FGSG_00539	NA
gene:FGSG_00540	gene:FGSG_00540	gene:FGSG_00540	NA
gene:FGSG_00541	gene:FGSG_00541	gene:FGSG_00541	NA
gene:FGSG_00542	gene:FGSG_00542	gene:FGSG_00542	NA
gene:FGSG_00543	gene:FGSG_00543	gene:FGSG_00543	NA
gene:FGSG_00544	gene:FGSG_00544	gene:FGSG_00544	NA
gene:FGSG_00545	gene:FGSG_00545	gene:FGSG_00545	NA
gene:FGSG_11779	gene:FGSG_11779	gene:FGSG_11779	NA
gene:FGSG_00546	gene:FGSG_00546	gene:FGSG_00546	NA
gene:FGSG_11780	gene:FGSG_11780	gene:FGSG_11780	NA
gene:FGSG_11781	gene:FGSG_11781	gene:FGSG_11781	NA
gene:FGSG_00548	gene:FGSG_00548	gene:FGSG_00548	NA
gene:FGSG_00549	gene:FGSG_00549	gene:FGSG_00549	NA
gene:FGSG_00550	gene:FGSG_00550	gene:FGSG_00550	NA
gene:FGSG_00551	gene:FGSG_00551	gene:FGSG_00551	NA
gene:FGSG_00552	gene:FGSG_00552	gene:FGSG_00552	NA
gene:FGSG_00553	gene:FGSG_00553	gene:FGSG_00553	NA
gene:FGSG_00554	gene:FGSG_00554	gene:FGSG_00554	NA
gene:FGSG_00555	gene:FGSG_00555	gene:FGSG_00555	NA
gene:FGSG_00556	gene:FGSG_00556	gene:FGSG_00556	NA
gene:FGSG_00557	gene:FGSG_00557	gene:FGSG_00557	NA
gene:FGSG_20508	gene:FGSG_20508	gene:FGSG_20508	NA
gene:FGSG_00558	gene:FGSG_00558	gene:FGSG_00558	NA
gene:FGSG_00559	gene:FGSG_00559	gene:FGSG_00559	NA
gene:FGSG_00560	gene:FGSG_00560	gene:FGSG_00560	NA
gene:FGSG_00561	gene:FGSG_00561	gene:FGSG_00561	NA
gene:FGSG_00562	gene:FGSG_00562	gene:FGSG_00562	NA
gene:FGSG_00563	gene:FGSG_00563	gene:FGSG_00563	NA
gene:FGSG_00564	gene:FGSG_00564	gene:FGSG_00564	NA
gene:FGSG_11782	gene:FGSG_11782	gene:FGSG_11782	NA
gene:FGSG_11783	gene:FGSG_11783	gene:FGSG_11783	NA
gene:FGSG_00565	gene:FGSG_00565	gene:FGSG_00565	NA
gene:FGSG_00566	gene:FGSG_00566	gene:FGSG_00566	NA
gene:FGSG_00567	gene:FGSG_00567	gene:FGSG_00567	NA
gene:FGSG_00568	gene:FGSG_00568	gene:FGSG_00568	NA
gene:FGSG_00569	gene:FGSG_00569	gene:FGSG_00569	NA
gene:FGSG_00570	gene:FGSG_00570	gene:FGSG_00570	NA
gene:FGSG_11784	gene:FGSG_11784	gene:FGSG_11784	NA
gene:FGSG_00571	gene:FGSG_00571	gene:FGSG_00571	NA
gene:FGSG_00572	gene:FGSG_00572	gene:FGSG_00572	NA
gene:FGSG_11785	gene:FGSG_11785	gene:FGSG_11785	NA
gene:FGSG_00573	gene:FGSG_00573	gene:FGSG_00573	NA
gene:FGSG_00574	gene:FGSG_00574	gene:FGSG_00574	NA
gene:FGSG_11786	gene:FGSG_11786	gene:FGSG_11786	NA
gene:FGSG_11787	gene:FGSG_11787	gene:FGSG_11787	NA
gene:FGSG_00576	gene:FGSG_00576	gene:FGSG_00576	NA
gene:FGSG_00577	gene:FGSG_00577	gene:FGSG_00577	NA
gene:FGSG_00578	gene:FGSG_00578	gene:FGSG_00578	NA
gene:FGSG_00579	gene:FGSG_00579	gene:FGSG_00579	NA
gene:FGSG_00581	gene:FGSG_00581	gene:FGSG_00581	NA
gene:FGSG_00582	gene:FGSG_00582	gene:FGSG_00582	NA
gene:FGSG_00583	gene:FGSG_00583	gene:FGSG_00583	NA
gene:FGSG_00584	gene:FGSG_00584	gene:FGSG_00584	NA
gene:FGSG_00585	gene:FGSG_00585	gene:FGSG_00585	NA
gene:FGSG_00586	gene:FGSG_00586	gene:FGSG_00586	NA
gene:FGSG_11788	gene:FGSG_11788	gene:FGSG_11788	NA
gene:FGSG_11789	gene:FGSG_11789	gene:FGSG_11789	NA
gene:FGSG_00587	gene:FGSG_00587	gene:FGSG_00587	NA
gene:FGSG_00588	gene:FGSG_00588	gene:FGSG_00588	NA
gene:FGSG_00589	gene:FGSG_00589	gene:FGSG_00589	NA
gene:FGSG_00590	gene:FGSG_00590	gene:FGSG_00590	NA
gene:FGSG_00591	gene:FGSG_00591	gene:FGSG_00591	NA
gene:FGSG_00592	gene:FGSG_00592	gene:FGSG_00592	NA
gene:FGSG_00593	gene:FGSG_00593	gene:FGSG_00593	NA
gene:FGSG_00594	gene:FGSG_00594	gene:FGSG_00594	NA
gene:FGSG_00595	gene:FGSG_00595	gene:FGSG_00595	NA
gene:FGSG_11790	gene:FGSG_11790	gene:FGSG_11790	NA
gene:FGSG_00596	gene:FGSG_00596	gene:FGSG_00596	NA
gene:FGSG_00597	gene:FGSG_00597	gene:FGSG_00597	NA
gene:FGSG_00598	gene:FGSG_00598	gene:FGSG_00598	NA
gene:FGSG_00599	gene:FGSG_00599	gene:FGSG_00599	NA
gene:FGSG_00600	gene:FGSG_00600	gene:FGSG_00600	NA
gene:FGSG_00601	gene:FGSG_00601	gene:FGSG_00601	NA
gene:FGSG_00602	gene:FGSG_00602	gene:FGSG_00602	NA
gene:FGSG_00603	gene:FGSG_00603	gene:FGSG_00603	NA
gene:FGSG_00604	gene:FGSG_00604	gene:FGSG_00604	NA
gene:FGSG_11791	gene:FGSG_11791	gene:FGSG_11791	NA
gene:FGSG_11792	gene:FGSG_11792	gene:FGSG_11792	NA
gene:FGSG_00605	gene:FGSG_00605	gene:FGSG_00605	NA
gene:FGSG_00606	gene:FGSG_00606	gene:FGSG_00606	NA
gene:FGSG_00607	gene:FGSG_00607	gene:FGSG_00607	NA
gene:FGSG_00608	gene:FGSG_00608	gene:FGSG_00608	NA
gene:FGSG_00609	gene:FGSG_00609	gene:FGSG_00609	NA
gene:FGSG_00610	gene:FGSG_00610	gene:FGSG_00610	NA
gene:FGSG_11793	gene:FGSG_11793	gene:FGSG_11793	NA
gene:FGSG_00611	gene:FGSG_00611	gene:FGSG_00611	NA
gene:FGSG_00612	gene:FGSG_00612	gene:FGSG_00612	NA
gene:FGSG_00613	gene:FGSG_00613	gene:FGSG_00613	NA
gene:FGSG_00614	gene:FGSG_00614	gene:FGSG_00614	NA
gene:FGSG_00615	gene:FGSG_00615	gene:FGSG_00615	NA
gene:FGSG_20509	gene:FGSG_20509	gene:FGSG_20509	NA
gene:FGSG_00616	gene:FGSG_00616	gene:FGSG_00616	NA
gene:FGSG_00617	gene:FGSG_00617	gene:FGSG_00617	NA
gene:FGSG_00618	gene:FGSG_00618	gene:FGSG_00618	NA
gene:FGSG_00619	gene:FGSG_00619	gene:FGSG_00619	NA
gene:FGSG_00620	gene:FGSG_00620	gene:FGSG_00620	NA
gene:FGSG_00621	gene:FGSG_00621	gene:FGSG_00621	NA
gene:FGSG_00622	gene:FGSG_00622	gene:FGSG_00622	NA
gene:FGSG_00623	gene:FGSG_00623	gene:FGSG_00623	NA
gene:FGSG_00624	gene:FGSG_00624	gene:FGSG_00624	NA
gene:FGSG_00625	gene:FGSG_00625	gene:FGSG_00625	NA
gene:FGSG_00626	gene:FGSG_00626	gene:FGSG_00626	NA
gene:FGSG_00627	gene:FGSG_00627	gene:FGSG_00627	NA
gene:FGSG_00628	gene:FGSG_00628	gene:FGSG_00628	NA
gene:FGSG_00629	gene:FGSG_00629	gene:FGSG_00629	NA
gene:FGSG_00630	gene:FGSG_00630	gene:FGSG_00630	NA
gene:FGSG_00631	gene:FGSG_00631	gene:FGSG_00631	NA
gene:FGSG_11794	gene:FGSG_11794	gene:FGSG_11794	NA
gene:FGSG_11795	gene:FGSG_11795	gene:FGSG_11795	NA
gene:FGSG_00633	gene:FGSG_00633	gene:FGSG_00633	NA
