contrast_id	contrast_title	Geneid	gene_id	gene_name	gene_biotype	log2FoldChange	lfcSE	pvalue	padj	DEG_status
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20008	gene:FGSG_20008	gene:FGSG_20008	NA	5.9806129462231	1.15690745030666	2.34742975488939e-07	4.0307276421434e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08432	gene:FGSG_08432	gene:FGSG_08432	NA	-1.02076188448778	0.19767415770807	2.41907291461686e-07	4.15099120947016e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02243	gene:FGSG_02243	gene:FGSG_02243	NA	5.26557349011752	1.01978761157109	2.4250144389986e-07	4.15980773714239e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08502	gene:FGSG_08502	gene:FGSG_08502	NA	2.15740032690015	0.418652466724738	2.56077176957237e-07	4.38904666481582e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04841	gene:FGSG_04841	gene:FGSG_04841	NA	2.06235972360223	0.40137616266634	2.77350503460021e-07	4.74894511795114e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10547	gene:FGSG_10547	gene:FGSG_10547	NA	2.3654898417904	0.46051480496118	2.7972284313461e-07	4.78798200994504e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07752	gene:FGSG_07752	gene:FGSG_07752	NA	-4.01169473254885	0.781096757771801	2.80682465334869e-07	4.80361362987972e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05546	gene:FGSG_05546	gene:FGSG_05546	NA	-1.09778492205333	0.214309430686388	3.01624091706058e-07	5.15179123313185e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03199	gene:FGSG_03199	gene:FGSG_03199	NA	-1.0528215752183	0.205862927677232	3.15094549621556e-07	5.37832009030925e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03015	gene:FGSG_03015	gene:FGSG_03015	NA	2.22735724430854	0.435531589728027	3.15220620769163e-07	5.37958514495453e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05983	gene:FGSG_05983	gene:FGSG_05983	NA	-3.47814962168729	0.681076149872213	3.27584042872568e-07	5.58781742982301e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07384	gene:FGSG_07384	gene:FGSG_07384	NA	-1.49675544129574	0.293119352432116	3.28527430409585e-07	5.60114114022862e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20501	gene:FGSG_20501	gene:FGSG_20501	NA	-1.82539052971504	0.357529745752974	3.29811626679334e-07	5.62210994836653e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12713	gene:FGSG_12713	gene:FGSG_12713	NA	-1.71373392537692	0.335918372304885	3.36726396955715e-07	5.7362045312265e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03574	gene:FGSG_03574	gene:FGSG_03574	NA	-1.11970688713995	0.21951179137743	3.3804873147926e-07	5.75778346066171e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03500	gene:FGSG_03500	gene:FGSG_03500	NA	-1.34109223903423	0.263047617770927	3.42740978786638e-07	5.83482422617041e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13438	gene:FGSG_13438	gene:FGSG_13438	NA	-2.34069448126319	0.459571271947369	3.52045382824425e-07	5.98829948047331e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03368	gene:FGSG_03368	gene:FGSG_03368	NA	1.70289942658948	0.334549072868219	3.57811607725579e-07	6.08538335478095e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20520	gene:FGSG_20520	gene:FGSG_20520	NA	-2.86336641269802	0.562623172725956	3.59359717624621e-07	6.11070868169703e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11555	gene:FGSG_11555	gene:FGSG_11555	NA	2.48336897715631	0.487975382153778	3.59714549581056e-07	6.11573800716297e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03401	gene:FGSG_03401	gene:FGSG_03401	NA	1.87591418344941	0.369509691446132	3.83913497993455e-07	6.52394609916993e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20502	gene:FGSG_20502	gene:FGSG_20502	NA	3.07947281050467	0.606613435577423	3.84451782632829e-07	6.53202126252102e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04992	gene:FGSG_04992	gene:FGSG_04992	NA	-1.176959098497	0.231900144549988	3.86917616259242e-07	6.57176016855018e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11631	gene:FGSG_11631	gene:FGSG_11631	NA	1.66591241779369	0.328443099508443	3.93347707533812e-07	6.67878347623007e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11776	gene:FGSG_11776	gene:FGSG_11776	NA	-1.11996769509261	0.220878782032899	3.96754634987098e-07	6.73552630046961e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07580	gene:FGSG_07580	gene:FGSG_07580	NA	1.20603887157371	0.23792621285691	3.99991600681728e-07	6.78825280029276e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02212	gene:FGSG_02212	gene:FGSG_02212	NA	-1.04460331124416	0.206139875132599	4.03182404593518e-07	6.84016158800801e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20688	gene:FGSG_20688	gene:FGSG_20688	NA	6.83801437779226	1.34959858119802	4.04766328034171e-07	6.86590851976705e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_01982	gene:FGSG_01982	gene:FGSG_01982	NA	1.52331844315794	0.300665260932355	4.05211621319429e-07	6.87233599859357e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12111	gene:FGSG_12111	gene:FGSG_12111	NA	-1.65152551700875	0.326956582751484	4.39026010578626e-07	7.43729599726947e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10816	gene:FGSG_10816	gene:FGSG_10816	NA	4.87919373265963	0.966963152853372	4.51405237688472e-07	7.63825760912965e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20001	gene:FGSG_20001	gene:FGSG_20001	NA	2.55457394750124	0.506378799731159	4.54023291122986e-07	7.68130254295327e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12571	gene:FGSG_12571	gene:FGSG_12571	NA	4.70447635613515	0.933424187078069	4.65483759376617e-07	7.87262143839512e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05225	gene:FGSG_05225	gene:FGSG_05225	NA	-1.44789092983952	0.287624575720373	4.80447169388602e-07	8.11906314974634e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11949	gene:FGSG_11949	gene:FGSG_11949	NA	-3.2828755266584	0.652167325510904	4.80868114039704e-07	8.12485060830139e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12837	gene:FGSG_12837	gene:FGSG_12837	NA	2.491148692464	0.495016117491601	4.84226265600991e-07	8.1802557579257e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12398	gene:FGSG_12398	gene:FGSG_12398	NA	1.33099677153166	0.2645360083686	4.86812177110692e-07	8.22259915465596e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07997	gene:FGSG_07997	gene:FGSG_07997	NA	-1.30698027385025	0.259846209130467	4.90934452198059e-07	8.29087476440826e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03788	gene:FGSG_03788	gene:FGSG_03788	NA	-4.25841978821239	0.847226737433632	5.00021030934891e-07	8.44019849087034e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05067	gene:FGSG_05067	gene:FGSG_05067	NA	1.46569986454601	0.291629473438455	5.01083281482366e-07	8.45675027949213e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06968	gene:FGSG_06968	gene:FGSG_06968	NA	-1.51376299098715	0.301341321843601	5.07602791776036e-07	8.56398778890187e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04695	gene:FGSG_04695	gene:FGSG_04695	NA	3.21259913305621	0.639798858096037	5.1332480840071e-07	8.65770494572561e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03907	gene:FGSG_03907	gene:FGSG_03907	NA	-2.49225199810561	0.496407190772725	5.15156983825959e-07	8.68719122236804e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10821	gene:FGSG_10821	gene:FGSG_10821	NA	-1.21223583164773	0.241802221145887	5.3494304221353e-07	9.01497438001122e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07707	gene:FGSG_07707	gene:FGSG_07707	NA	2.8795576884515	0.574635990849156	5.41201352908008e-07	9.11895656307488e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00655	gene:FGSG_00655	gene:FGSG_00655	NA	1.49987802995159	0.299420600928517	5.46374502856897e-07	9.20462349915442e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05692	gene:FGSG_05692	gene:FGSG_05692	NA	2.25079892491706	0.450018653563229	5.68658839420098e-07	9.56914289510109e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05333	gene:FGSG_05333	gene:FGSG_05333	NA	-2.78522990746603	0.557082876085591	5.74288586790259e-07	9.66230748720563e-07	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13401	gene:FGSG_13401	gene:FGSG_13401	NA	2.01290602548678	0.402652368401684	5.75936530419697e-07	9.68688569844955e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20590	gene:FGSG_20590	gene:FGSG_20590	NA	4.16239232997885	0.833091537897733	5.84345146144962e-07	9.8251212133565e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13896	gene:FGSG_13896	gene:FGSG_13896	NA	4.09548041180498	0.819769409167317	5.85640683079946e-07	9.84530545966839e-07	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03418	gene:FGSG_03418	gene:FGSG_03418	NA	1.54685534406703	0.309922173169169	6.00336097798096e-07	1.00874390727061e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12020	gene:FGSG_12020	gene:FGSG_12020	NA	2.41068623912624	0.482993798302288	6.00261759633394e-07	1.00874390727061e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13801	gene:FGSG_13801	gene:FGSG_13801	NA	2.12276700240015	0.425345375408793	6.01639212331954e-07	1.01060551662639e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13242	gene:FGSG_13242	gene:FGSG_13242	NA	1.59855077695704	0.320327847361049	6.02673535230321e-07	1.01217871594075e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02449	gene:FGSG_02449	gene:FGSG_02449	NA	1.00819430783096	0.202061241290949	6.05206646388452e-07	1.0162681830532e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04211	gene:FGSG_04211	gene:FGSG_04211	NA	-1.06247398163723	0.212959799381057	6.06667753888357e-07	1.01855649809633e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11924	gene:FGSG_11924	gene:FGSG_11924	NA	1.03401318627974	0.207447213788477	6.2133785763948e-07	1.04267944538074e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_01484	gene:FGSG_01484	gene:FGSG_01484	NA	2.60289370956937	0.522397110694667	6.27368753654208e-07	1.05245885860915e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00295	gene:FGSG_00295	gene:FGSG_00295	NA	1.34188980577314	0.269384149951272	6.31506138070165e-07	1.05905645506616e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02754	gene:FGSG_02754	gene:FGSG_02754	NA	-1.25785452831691	0.25262354066072	6.38588748981617e-07	1.07076079464869e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06765	gene:FGSG_06765	gene:FGSG_06765	NA	-1.65591694842008	0.332709674833971	6.45563789469822e-07	1.08228100326595e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02124	gene:FGSG_02124	gene:FGSG_02124	NA	-2.09048867418838	0.420310399919456	6.5694327410152e-07	1.10082386471066e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13409	gene:FGSG_13409	gene:FGSG_13409	NA	2.53596569034639	0.510149945024474	6.66015033812774e-07	1.11548360726261e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05758	gene:FGSG_05758	gene:FGSG_05758	NA	3.46580756593005	0.697787400543042	6.80480682397488e-07	1.13934297955103e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12972	gene:FGSG_12972	gene:FGSG_12972	NA	-6.27631055380877	1.26655151371131	7.2169568410562e-07	1.20737390745348e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02486	gene:FGSG_02486	gene:FGSG_02486	NA	-4.36402657677673	0.881230391492591	7.33802283309734e-07	1.22703308161967e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12921	gene:FGSG_12921	gene:FGSG_12921	NA	-3.89008211990176	0.78562647467239	7.36182676314821e-07	1.23081469894456e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13132	gene:FGSG_13132	gene:FGSG_13132	NA	-1.04107067784783	0.210401140142608	7.49692268852257e-07	1.2531988620756e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02169	gene:FGSG_02169	gene:FGSG_02169	NA	3.25425159520315	0.657711257697271	7.50406573321103e-07	1.25419042133441e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05866	gene:FGSG_05866	gene:FGSG_05866	NA	6.94514547862831	1.40451168182702	7.61897376880467e-07	1.27298457967087e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13316	gene:FGSG_13316	gene:FGSG_13316	NA	-2.03329663540887	0.411467478032952	7.74947365184666e-07	1.29374476283812e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07604	gene:FGSG_07604	gene:FGSG_07604	NA	2.34486452424305	0.475040555687439	7.96857772091842e-07	1.32968015668637e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09534	gene:FGSG_09534	gene:FGSG_09534	NA	1.04771462724827	0.212262981133782	7.97708515911615e-07	1.33088526808715e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20689	gene:FGSG_20689	gene:FGSG_20689	NA	6.54537426532061	1.32755098994569	8.20560788260483e-07	1.36835020158625e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06632	gene:FGSG_06632	gene:FGSG_06632	NA	1.29212008406341	0.262157290524951	8.27374587785827e-07	1.37949057680104e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12459	gene:FGSG_12459	gene:FGSG_12459	NA	2.42647696294644	0.492493658925976	8.35358456097493e-07	1.39257791892343e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_01599	gene:FGSG_01599	gene:FGSG_01599	NA	1.11000881499891	0.225344598348249	8.40037098443765e-07	1.40015198282143e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03848	gene:FGSG_03848	gene:FGSG_03848	NA	-1.86049416518922	0.377814754275756	8.46388424364526e-07	1.41028415607826e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05949	gene:FGSG_05949	gene:FGSG_05949	NA	1.41516288147097	0.2876224418568	8.645130247101e-07	1.44025226996756e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08323	gene:FGSG_08323	gene:FGSG_08323	NA	6.9460624243086	1.41264695142313	8.78559794799041e-07	1.46341829397511e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00849	gene:FGSG_00849	gene:FGSG_00849	NA	1.20563412266184	0.245631755502274	9.18696754489605e-07	1.52978227661392e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05946	gene:FGSG_05946	gene:FGSG_05946	NA	1.97644771416664	0.403260976048815	9.52710399051018e-07	1.58591052600872e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04173	gene:FGSG_04173	gene:FGSG_04173	NA	-1.58693051651499	0.324026503047838	9.70473021063245e-07	1.61469992930883e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13349	gene:FGSG_13349	gene:FGSG_13349	NA	2.9675466145574	0.606457208426522	9.91843835811487e-07	1.64866769561601e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00150	gene:FGSG_00150	gene:FGSG_00150	NA	-1.32265233563336	0.270355410142535	9.96783087628018e-07	1.65661189234358e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12360	gene:FGSG_12360	gene:FGSG_12360	NA	2.96956554006725	0.60705166031473	9.99261238847749e-07	1.66019750754647e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03344	gene:FGSG_03344	gene:FGSG_03344	NA	-1.32181290504441	0.270409418813937	1.01766739114568e-06	1.68996442147912e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11145	gene:FGSG_11145	gene:FGSG_11145	NA	-2.31896247076753	0.476970612035594	1.1629016168309e-06	1.92805177592748e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00025	gene:FGSG_00025	gene:FGSG_00025	NA	1.36685061074015	0.28114412612218	1.16356369526307e-06	1.9288406181162e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11413	gene:FGSG_11413	gene:FGSG_11413	NA	1.62656744998841	0.334746813412985	1.17921972932031e-06	1.95385518921148e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05944	gene:FGSG_05944	gene:FGSG_05944	NA	-1.07939486414863	0.222199725599008	1.18715994876069e-06	1.96638203638909e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11698	gene:FGSG_11698	gene:FGSG_11698	NA	-1.02338648024521	0.210862460710813	1.21401426935721e-06	2.00989826429878e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12232	gene:FGSG_12232	gene:FGSG_12232	NA	-5.3052695426182	1.09439050131392	1.24905281524738e-06	2.06658562624982e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00431	gene:FGSG_00431	gene:FGSG_00431	NA	2.88933420846304	0.596236279381875	1.26004045602759e-06	2.08409886289292e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13350	gene:FGSG_13350	gene:FGSG_13350	NA	-1.05738243620665	0.21851433013057	1.30519307893676e-06	2.15843621455217e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12827	gene:FGSG_12827	gene:FGSG_12827	NA	-2.24535576721864	0.464022247090601	1.30561813908584e-06	2.1587943487855e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10892	gene:FGSG_10892	gene:FGSG_10892	NA	-6.11512162385226	1.26419257135011	1.31696988621453e-06	2.17686880617261e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12386	gene:FGSG_12386	gene:FGSG_12386	NA	3.18661520803617	0.658876118265162	1.32184750082775e-06	2.18458244590112e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08004	gene:FGSG_08004	gene:FGSG_08004	NA	2.11011239624684	0.436913629911095	1.36816512696561e-06	2.26004813730088e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10533	gene:FGSG_10533	gene:FGSG_10533	NA	1.18926893595684	0.246299638709929	1.37534125116737e-06	2.27153984919236e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00411	gene:FGSG_00411	gene:FGSG_00411	NA	2.03857335491126	0.422197477288429	1.37577054766474e-06	2.27188648333663e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12806	gene:FGSG_12806	gene:FGSG_12806	NA	1.70496792994174	0.353353229242295	1.39926554808299e-06	2.31031661375399e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_20503	gene:FGSG_20503	gene:FGSG_20503	NA	4.77162184589796	0.989140646390192	1.40702159190387e-06	2.32275216239998e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10786	gene:FGSG_10786	gene:FGSG_10786	NA	-5.22366507392774	1.08339932908732	1.42446319956504e-06	2.35079565959458e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07719	gene:FGSG_07719	gene:FGSG_07719	NA	-2.84085770537421	0.589422355254095	1.43751297566074e-06	2.3715757409164e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10099	gene:FGSG_10099	gene:FGSG_10099	NA	1.22107781978998	0.253655600739511	1.47997927153044e-06	2.44046908383917e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09646	gene:FGSG_09646	gene:FGSG_09646	NA	1.62469840093723	0.337740729824486	1.50560742041047e-06	2.48233427244108e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03855	gene:FGSG_03855	gene:FGSG_03855	NA	1.73577176609196	0.360971944718733	1.5198662641756e-06	2.50473039409589e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02925	gene:FGSG_02925	gene:FGSG_02925	NA	1.98767974312912	0.413367990616464	1.52067470124139e-06	2.50558018088054e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03353	gene:FGSG_03353	gene:FGSG_03353	NA	1.2052822774365	0.250771102613755	1.53745684133532e-06	2.53242572942824e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03217	gene:FGSG_03217	gene:FGSG_03217	NA	3.34223875977983	0.69682569995689	1.61561085576314e-06	2.65946499214174e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03913	gene:FGSG_03913	gene:FGSG_03913	NA	1.82508009799811	0.380510643286677	1.61544983749832e-06	2.65946499214174e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03821	gene:FGSG_03821	gene:FGSG_03821	NA	-3.30404368353627	0.688931232023231	1.61947950814201e-06	2.6654094464e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13091	gene:FGSG_13091	gene:FGSG_13091	NA	2.2989257628745	0.479468188810144	1.62885172579892e-06	2.68040857738748e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_01298	gene:FGSG_01298	gene:FGSG_01298	NA	1.84710183388122	0.385301923188646	1.63563598489364e-06	2.69071734788508e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03283	gene:FGSG_03283	gene:FGSG_03283	NA	-2.05559943470196	0.429308811997515	1.68317132544494e-06	2.76847591797568e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11908	gene:FGSG_11908	gene:FGSG_11908	NA	-5.37146023991773	1.12189434730574	1.68578775583329e-06	2.77233901269026e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13805	gene:FGSG_13805	gene:FGSG_13805	NA	1.31324560568351	0.2743067345025	1.68865254518745e-06	2.77660925089262e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04629	gene:FGSG_04629	gene:FGSG_04629	NA	-1.7410269086318	0.363759682838287	1.69967955660205e-06	2.79429694014888e-06	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04775	gene:FGSG_04775	gene:FGSG_04775	NA	2.91499396680301	0.609380405014086	1.72236814145081e-06	2.83069837088598e-06	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02687	gene:FGSG_02687	gene:FGSG_02687	NA	3.41990031634204	0.71540383954669	1.74966467960096e-06	2.87510364903798e-06	up
