GO_ID	term_name	Ontology	term_size	foreground_size	overlap_size	gene_ratio	background_ratio	pvalue	overlap_genes	qvalue	log10_qvalue
GO:0016651	oxidoreductase activity, acting on NAD(P)H	molecular_function	17	151	1	0.00662251655629139	0.00219496449322143	0.284706882770494	23558394	0.447396530067919	0.349307388541131
GO:0030686	90S preribosome	cellular_component	17	151	1	0.00662251655629139	0.00219496449322143	0.284706882770494	23548345	0.447396530067919	0.349307388541131
GO:0008168	methyltransferase activity	molecular_function	56	151	2	0.0132450331125828	0.00723047127178825	0.298385342588	23552980;23555642	0.459265621532009	0.337936062611121
GO:0000122	negative regulation of transcription by RNA polymerase II	biological_process	18	151	1	0.00662251655629139	0.00232408005164622	0.298683236380957	23552343	0.459265621532009	0.337936062611121
GO:0005525	GTP binding	molecular_function	102	151	3	0.0198675496688742	0.0131697869593286	0.320149033403466	23552035;23552833;23553060	0.487035231666975	0.31243962119786
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	61	151	2	0.0132450331125828	0.0078760490639122	0.334408556462122	23556301;23557350	0.499770604497298	0.301229291787106
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	21	151	1	0.00662251655629139	0.00271142672692059	0.339005235218447	23557498	0.499770604497298	0.301229291787106
GO:0016831	carboxy-lyase activity	molecular_function	21	151	1	0.00662251655629139	0.00271142672692059	0.339005235218447	23555117	0.499770604497298	0.301229291787106
GO:0018105	peptidyl-serine phosphorylation	biological_process	23	151	1	0.00662251655629139	0.00296965784377017	0.364598432363753	23554796	0.526642180080976	0.278484360112586
GO:0070588	calcium ion transmembrane transport	biological_process	23	151	1	0.00662251655629139	0.00296965784377017	0.364598432363753	23555956	0.526642180080976	0.278484360112586
GO:0000166	nucleotide binding	molecular_function	24	151	1	0.00662251655629139	0.00309877340219496	0.377023404743068	23550610	0.533805414636225	0.272617025275548
GO:0030246	carbohydrate binding	molecular_function	24	151	1	0.00662251655629139	0.00309877340219496	0.377023404743068	23555783	0.533805414636225	0.272617025275548
GO:0006874	intracellular calcium ion homeostasis	biological_process	25	151	1	0.00662251655629139	0.00322788896061975	0.389206990532965	23555956	0.545652937707981	0.26308350228269
GO:0009058	biosynthetic process	biological_process	26	151	1	0.00662251655629139	0.00335700451904454	0.401153848619691	23557310	0.55634473163966	0.254656020189911
GO:0005576	extracellular region	cellular_component	71	151	2	0.0132450331125828	0.0091672046481601	0.404614350283389	23555041;23557883	0.55634473163966	0.254656020189911
