term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr03018	28	48	5291	10357	0.194521101821565	0.00529200529200529	0.00463454668340253	FGSG_00360,FGSG_00434,FGSG_00458,FGSG_00466,FGSG_01091,FGSG_01346,FGSG_04277,FGSG_05320,FGSG_05509,FGSG_06049,FGSG_06154,FGSG_06246,FGSG_06819,FGSG_07165,FGSG_08390,FGSG_08474,FGSG_08578,FGSG_08645,FGSG_08866,FGSG_09233,FGSG_09363,FGSG_09961,FGSG_10791,FGSG_10875,FGSG_10879,FGSG_12193,FGSG_12856,FGSG_12904	0.999999998058643	RNA degradation - Fusarium graminearum
fgr00340	12	19	5291	10357	0.205560908042009	0.00226800226800227	0.00183450806218017	FGSG_01759,FGSG_01856,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_04194,FGSG_05635,FGSG_05831,FGSG_06093,FGSG_07313,FGSG_11938,FGSG_12773	0.999999998058643	Histidine metabolism - Fusarium graminearum
fgr02010	18	30	5291	10357	0.213654292327356	0.0034020034020034	0.00289659167712658	FGSG_01388,FGSG_02786,FGSG_02847,FGSG_02870,FGSG_03735,FGSG_03882,FGSG_04580,FGSG_05571,FGSG_06771,FGSG_07325,FGSG_07383,FGSG_07516,FGSG_08309,FGSG_08312,FGSG_08373,FGSG_08830,FGSG_11272,FGSG_11988	0.999999998058643	ABC transporters - Fusarium graminearum
fgr00350	25	43	5291	10357	0.219693216660689	0.00472500472500473	0.00415178140388143	FGSG_02271,FGSG_02852,FGSG_03278,FGSG_03531,FGSG_03801,FGSG_04196,FGSG_04510,FGSG_04775,FGSG_06001,FGSG_06752,FGSG_07057,FGSG_08007,FGSG_10200,FGSG_10587,FGSG_10746,FGSG_11369,FGSG_11420,FGSG_11450,FGSG_11517,FGSG_11528,FGSG_11729,FGSG_11843,FGSG_12129,FGSG_13604,FGSG_13802	0.999999998058643	Tyrosine metabolism - Fusarium graminearum
fgr00410	19	32	5291	10357	0.223363597330376	0.00359100359100359	0.00308969778893502	FGSG_00490,FGSG_01572,FGSG_01759,FGSG_02160,FGSG_02271,FGSG_02273,FGSG_02287,FGSG_02392,FGSG_03278,FGSG_04194,FGSG_05554,FGSG_05831,FGSG_06751,FGSG_07019,FGSG_08083,FGSG_10587,FGSG_11295,FGSG_12129,FGSG_13604	0.999999998058643	beta-Alanine metabolism - Fusarium graminearum
fgr04814	17	29	5291	10357	0.266049841795743	0.00321300321300321	0.00280003862122236	FGSG_00397,FGSG_00639,FGSG_00886,FGSG_01004,FGSG_01226,FGSG_01410,FGSG_06149,FGSG_06611,FGSG_07443,FGSG_08599,FGSG_08621,FGSG_08719,FGSG_09530,FGSG_09607,FGSG_09993,FGSG_10189,FGSG_10385	0.999999998058643	Motor proteins - Fusarium graminearum
fgr00053	11	18	5291	10357	0.270096866837262	0.00207900207900208	0.00173795500627595	FGSG_01759,FGSG_02160,FGSG_02273,FGSG_02392,FGSG_03816,FGSG_04194,FGSG_04232,FGSG_05831,FGSG_08694,FGSG_10339,FGSG_12407	0.999999998058643	Ascorbate and aldarate metabolism - Fusarium graminearum
fgr00020	18	31	5291	10357	0.275404475468547	0.0034020034020034	0.0029931447330308	FGSG_00175,FGSG_01422,FGSG_01981,FGSG_02030,FGSG_02461,FGSG_02782,FGSG_04171,FGSG_05454,FGSG_05733,FGSG_07898,FGSG_07970,FGSG_08601,FGSG_08712,FGSG_09844,FGSG_10347,FGSG_10885,FGSG_10947,FGSG_13240	0.999999998058643	Citrate cycle (TCA cycle) - Fusarium graminearum
fgr00230	30	54	5291	10357	0.301205433263616	0.00567000567000567	0.00521386501882785	FGSG_00387,FGSG_00740,FGSG_00861,FGSG_01234,FGSG_01561,FGSG_04270,FGSG_05014,FGSG_05187,FGSG_05409,FGSG_05665,FGSG_05956,FGSG_05972,FGSG_06932,FGSG_07470,FGSG_07471,FGSG_07608,FGSG_08429,FGSG_08678,FGSG_08875,FGSG_09185,FGSG_09453,FGSG_09805,FGSG_10358,FGSG_10737,FGSG_11202,FGSG_11332,FGSG_11698,FGSG_12851,FGSG_13482,FGSG_13714	0.999999998058643	Purine metabolism - Fusarium graminearum
fgr00260	30	54	5291	10357	0.301205433263616	0.00567000567000567	0.00521386501882785	FGSG_00296,FGSG_02271,FGSG_03071,FGSG_03147,FGSG_03278,FGSG_03414,FGSG_03648,FGSG_05221,FGSG_05335,FGSG_05375,FGSG_05713,FGSG_06290,FGSG_06536,FGSG_06544,FGSG_07266,FGSG_07421,FGSG_07883,FGSG_08350,FGSG_08351,FGSG_08428,FGSG_08976,FGSG_09644,FGSG_09844,FGSG_10587,FGSG_12129,FGSG_12139,FGSG_12344,FGSG_12373,FGSG_13604,FGSG_13617	0.999999998058643	Glycine, serine and threonine metabolism - Fusarium graminearum
