term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr03018	1	48	494	10357	0.904758503237156	0.00202429149797571	0.00463454668340253	FGSG_06799	0.999955568471138	RNA degradation - Fusarium graminearum
fgr00380	1	49	494	10357	0.90932240850448	0.00202429149797571	0.00473109973930675	FGSG_05695	0.999955568471138	Tryptophan metabolism - Fusarium graminearum
fgr00270	1	52	494	10357	0.921745639951127	0.00202429149797571	0.00502075890701941	FGSG_00493	0.999955568471138	Cysteine and methionine metabolism - Fusarium graminearum
fgr04011	1	65	494	10357	0.95869605593803	0.00202429149797571	0.00627594863377426	FGSG_05695	0.999955568471138	MAPK signaling pathway - yeast - Fusarium graminearum
fgr01240	3	142	494	10357	0.968637159595101	0.00607287449392713	0.0137105339383992	FGSG_05308,FGSG_06619,FGSG_07150	0.999955568471138	Biosynthesis of cofactors - Fusarium graminearum
fgr04144	1	71	494	10357	0.969254217904975	0.00202429149797571	0.00685526696919958	FGSG_10964	0.999955568471138	Endocytosis - Fusarium graminearum
fgr00190	1	80	494	10357	0.980260652961655	0.00202429149797571	0.00772424447233755	FGSG_10414	0.999955568471138	Oxidative phosphorylation - Fusarium graminearum
fgr04141	1	81	494	10357	0.981209493813746	0.00202429149797571	0.00782079752824177	FGSG_01881	0.999955568471138	Protein processing in endoplasmic reticulum - Fusarium graminearum
fgr03040	1	96	494	10357	0.991030513039074	0.00202429149797571	0.00926909336680506	FGSG_12577	0.999955568471138	Spliceosome - Fusarium graminearum
fgr03010	1	203	494	10357	0.999955568471138	0.00202429149797571	0.0196002703485565	FGSG_20048	0.999955568471138	Ribosome - Fusarium graminearum
