term_id	overlap	term_size	set_size	bg_size	pvalue	gene_ratio	bg_ratio	overlap_genes	padj	term_name
fgr00270	2	52	540	10357	0.762335305287282	0.0037037037037037	0.00502075890701941	FGSG_00493,FGSG_08648	0.999982968109716	Cysteine and methionine metabolism - Fusarium graminearum
fgr00051	1	27	540	10357	0.764874911065045	0.00185185185185185	0.00260693250941392	FGSG_04343	0.999982968109716	Fructose and mannose metabolism - Fusarium graminearum
fgr00563	1	28	540	10357	0.777166058018083	0.00185185185185185	0.00270348556531814	FGSG_05591	0.999982968109716	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Fusarium graminearum
fgr03410	1	28	540	10357	0.777166058018083	0.00185185185185185	0.00270348556531814	FGSG_00873	0.999982968109716	Base excision repair - Fusarium graminearum
fgr00230	2	54	540	10357	0.780468284064256	0.0037037037037037	0.00521386501882785	FGSG_02941,FGSG_05323	0.999982968109716	Purine metabolism - Fusarium graminearum
fgr00100	1	29	540	10357	0.788815813916063	0.00185185185185185	0.00280003862122236	FGSG_06606	0.999982968109716	Steroid biosynthesis - Fusarium graminearum
fgr00562	1	29	540	10357	0.788815813916063	0.00185185185185185	0.00280003862122236	FGSG_05060	0.999982968109716	Inositol phosphate metabolism - Fusarium graminearum
fgr04120	2	56	540	10357	0.797377659166546	0.0037037037037037	0.00540697113063628	FGSG_01881,FGSG_02095	0.999982968109716	Ubiquitin mediated proteolysis - Fusarium graminearum
fgr00500	2	57	540	10357	0.805392534797114	0.0037037037037037	0.0055035241865405	FGSG_03139,FGSG_03410	0.999982968109716	Starch and sucrose metabolism - Fusarium graminearum
fgr00020	1	31	540	10357	0.810323059027097	0.00185185185185185	0.0029931447330308	FGSG_07075	0.999982968109716	Citrate cycle (TCA cycle) - Fusarium graminearum
fgr00480	1	31	540	10357	0.810323059027097	0.00185185185185185	0.0029931447330308	FGSG_01294	0.999982968109716	Glutathione metabolism - Fusarium graminearum
fgr00513	1	31	540	10357	0.810323059027097	0.00185185185185185	0.0029931447330308	FGSG_01283	0.999982968109716	Various types of N-glycan biosynthesis - Fusarium graminearum
fgr04111	3	83	540	10357	0.81485230332813	0.00555555555555556	0.00801390364005021	FGSG_02095,FGSG_06231,FGSG_09772	0.999982968109716	Cell cycle - yeast - Fusarium graminearum
fgr03022	1	32	540	10357	0.820242248270305	0.00185185185185185	0.00308969778893502	FGSG_07423	0.999982968109716	Basal transcription factors - Fusarium graminearum
fgr03013	2	60	540	10357	0.827769795771702	0.0037037037037037	0.00579318335425316	FGSG_09454,FGSG_09930	0.999982968109716	Nucleocytoplasmic transport - Fusarium graminearum
fgr04139	1	34	540	10357	0.838554165024116	0.00185185185185185	0.00328280390074346	FGSG_03284	0.999982968109716	Mitophagy - yeast - Fusarium graminearum
fgr04113	2	65	540	10357	0.859961318094564	0.0037037037037037	0.00627594863377426	FGSG_00852,FGSG_06231	0.999982968109716	Meiosis - yeast - Fusarium graminearum
fgr01110	19	451	540	10357	0.862881687056543	0.0351851851851852	0.0435454282128029	FGSG_00629,FGSG_00866,FGSG_01939,FGSG_02279,FGSG_02291,FGSG_03066,FGSG_03139,FGSG_03244,FGSG_03410,FGSG_05695,FGSG_06055,FGSG_06606,FGSG_06619,FGSG_06784,FGSG_08066,FGSG_08352,FGSG_09311,FGSG_09722,FGSG_10671	0.999982968109716	Biosynthesis of secondary metabolites - Fusarium graminearum
fgr01100	48	1068	540	10357	0.884480686223248	0.0888888888888889	0.103118663705706	FGSG_00493,FGSG_00629,FGSG_00866,FGSG_01283,FGSG_01294,FGSG_01939,FGSG_02279,FGSG_02291,FGSG_02941,FGSG_03066,FGSG_03069,FGSG_03127,FGSG_03139,FGSG_03154,FGSG_03244,FGSG_03363,FGSG_03410,FGSG_03604,FGSG_03647,FGSG_03667,FGSG_04343,FGSG_05060,FGSG_05308,FGSG_05323,FGSG_05328,FGSG_05591,FGSG_05695,FGSG_05784,FGSG_06055,FGSG_06606,FGSG_06619,FGSG_06784,FGSG_07075,FGSG_07150,FGSG_08066,FGSG_08352,FGSG_08402,FGSG_08648,FGSG_08805,FGSG_09118,FGSG_09291,FGSG_09311,FGSG_09643,FGSG_09722,FGSG_10099,FGSG_10374,FGSG_10671,FGSG_11337	0.999982968109716	Metabolic pathways - Fusarium graminearum
fgr01230	4	123	540	10357	0.889947372361254	0.00740740740740741	0.011876025876219	FGSG_01939,FGSG_06055,FGSG_07075,FGSG_10671	0.999982968109716	Biosynthesis of amino acids - Fusarium graminearum
fgr04142	2	75	540	10357	0.908417701288069	0.0037037037037037	0.00724147919281645	FGSG_00363,FGSG_01283	0.999982968109716	Lysosome biogenesis - Fusarium graminearum
fgr00280	1	48	540	10357	0.923942665323206	0.00185185185185185	0.00463454668340253	FGSG_03244	0.999982968109716	Valine, leucine and isoleucine degradation - Fusarium graminearum
fgr03018	1	48	540	10357	0.923942665323206	0.00185185185185185	0.00463454668340253	FGSG_06799	0.999982968109716	RNA degradation - Fusarium graminearum
fgr03008	4	134	540	10357	0.924336039064407	0.00740740740740741	0.0129381094911654	FGSG_02570,FGSG_03284,FGSG_06799,FGSG_20048	0.999982968109716	Ribosome biogenesis in eukaryotes - Fusarium graminearum
fgr04011	1	65	540	10357	0.96954947796973	0.00185185185185185	0.00627594863377426	FGSG_05695	0.999982968109716	MAPK signaling pathway - yeast - Fusarium graminearum
fgr04144	1	71	540	10357	0.97796448672801	0.00185185185185185	0.00685526696919958	FGSG_10964	0.999982968109716	Endocytosis - Fusarium graminearum
fgr01240	3	142	540	10357	0.981077112010758	0.00555555555555556	0.0137105339383992	FGSG_05308,FGSG_06619,FGSG_07150	0.999982968109716	Biosynthesis of cofactors - Fusarium graminearum
fgr00190	1	80	540	10357	0.986440056240983	0.00185185185185185	0.00772424447233755	FGSG_10414	0.999982968109716	Oxidative phosphorylation - Fusarium graminearum
fgr04141	1	81	540	10357	0.987152556934753	0.00185185185185185	0.00782079752824177	FGSG_01881	0.999982968109716	Protein processing in endoplasmic reticulum - Fusarium graminearum
fgr03040	1	96	540	10357	0.994286300721767	0.00185185185185185	0.00926909336680506	FGSG_12577	0.999982968109716	Spliceosome - Fusarium graminearum
fgr03010	1	203	540	10357	0.999982968109716	0.00185185185185185	0.0196002703485565	FGSG_20048	0.999982968109716	Ribosome - Fusarium graminearum
